State,Date,people_vaccinated,total_distributed,share_doses_used,people_vaccinated_per100,Governor,Region,month0,day0,year0,est_population,dist_per_person,prev_day,daily_vaccinated
California,2021-01-13,744545,3435650,0.259,1.88,D,W,1,13,2021,39603457.44680851,0.08675126419491098,703540,41005
California,2021-01-14,801998,3540175,0.275,2.03,D,W,1,14,2021,39507290.64039409,0.08960814428464908,744545,57453
California,2021-01-15,865387,3548575,0.302,2.19,D,W,1,15,2021,39515388.127853885,0.08980235721128234,801998,63389
California,2021-01-19,1195969,3548575,0.412,3.03,D,W,1,19,2021,39470924.092409246,0.08990351965644594,865387,330582
California,2021-01-20,1255311,4169450,0.368,3.18,D,W,1,20,2021,39475188.67924528,0.10562204107189375,1195969,59342
California,2021-01-21,1335886,4379500,0.373,3.38,D,W,1,21,2021,39523254.437869824,0.11080818273415545,1255311,80575
California,2021-01-22,1477195,4714625,0.383,3.74,D,W,1,22,2021,39497192.51336898,0.11936607895369265,1335886,141309
California,2021-01-23,1661683,4906525,0.409,4.21,D,W,1,23,2021,39469904.988123514,0.12431053486134239,1477195,184488
California,2021-01-24,1838464,4906525,0.448,4.65,D,W,1,24,2021,39536860.21505376,0.12410001637236302,1661683,176781
California,2021-01-25,1954048,4906525,0.475,4.95,D,W,1,25,2021,39475717.17171717,0.12429223207413535,1838464,115584
California,2021-01-26,2053652,5340275,0.458,5.2,D,W,1,26,2021,39493307.69230769,0.13521974511747853,1954048,99604
California,2021-01-27,2156029,5452575,0.473,5.46,D,W,1,27,2021,39487710.62271062,0.13808283422903866,2053652,102377
California,2021-01-28,2281453,5547100,0.495,5.77,D,W,1,28,2021,39539913.34488735,0.1402911521736367,2156029,125424
California,2021-01-29,2415659,5640225,0.516,6.11,D,W,1,29,2021,39536153.84615384,0.14265993151351247,2281453,134206
California,2021-01-30,2563559,5666150,0.546,6.49,D,W,1,30,2021,39500138.67488444,0.1434463318378863,2415659,147900
California,2021-01-31,2717530,5666550,0.58,6.88,D,W,1,31,2021,39498982.55813953,0.14346065728805202,2563559,153971
California,2021-02-01,2861767,5666550,0.609,7.24,D,W,2,1,2021,39527168.50828729,0.1433583586644196,2717530,144237
California,2021-02-02,2940488,5670500,0.625,7.44,D,W,2,2,2021,39522688.17204301,0.14347455252325464,2861767,78721
California,2021-02-03,3044980,6343925,0.579,7.71,D,W,2,3,2021,39493904.02075227,0.1606304860787263,2940488,104492
California,2021-02-04,3085932,6438225,0.578,7.81,D,W,2,4,2021,39512573.62355954,0.16294117060907368,3044980,40952
California,2021-02-05,3228084,6773350,0.579,8.17,D,W,2,5,2021,39511432.06854345,0.171427600706797,3085932,142152
California,2021-02-06,3389906,6963500,0.594,8.58,D,W,2,6,2021,39509393.93939394,0.17624922342979424,3228084,161822
California,2021-02-07,3653538,6963500,0.644,9.25,D,W,2,7,2021,39497708.10810811,0.17630136870069504,3389906,263632
California,2021-02-08,3811715,6963500,0.672,9.65,D,W,2,8,2021,39499637.30569948,0.1762927579842669,3653538,158177
California,2021-02-09,3880253,7385225,0.648,9.82,D,W,2,9,2021,39513778.00407332,0.1869025280052615,3811715,68538
California,2021-02-10,3994969,7607100,0.652,10.11,D,W,2,10,2021,39515024.72799209,0.19251158394470644,3880253,114716
California,2021-02-11,4108216,7822300,0.656,10.4,D,W,2,11,2021,39502076.92307692,0.1980224993038341,3994969,113247
California,2021-02-12,4222810,7963575,0.671,10.69,D,W,2,12,2021,39502432.17960711,0.20159708049853062,4108216,114594
California,2021-02-13,4345018,8051475,0.691,11,D,W,2,13,2021,39500163.63636363,0.2038339657050903,4222810,122208
California,2021-02-14,4493220,8059325,0.722,11.37,D,W,2,14,2021,39518205.80474934,0.2039395472511918,4345018,148202
California,2021-02-16,4708607,8250650,0.753,11.92,D,W,2,16,2021,39501736.577181205,0.20886803252002134,4493220,215387
California,2021-02-17,4766592,8406525,0.752,12.06,D,W,2,17,2021,39523980.09950249,0.2126942929036091,4708607,57985
California,2021-02-18,4865151,8722400,0.745,12.31,D,W,2,18,2021,39521941.510966696,0.22069765974375716,4766592,98559
California,2021-02-19,5159868,9164130,0.76,13.06,D,W,2,19,2021,39508943.338437974,0.23195077432213385,4865151,294717
California,2021-02-20,5285256,9178020,0.785,13.38,D,W,2,20,2021,39501165.91928251,0.23234807850367134,5159868,125388
California,2021-02-21,5426591,9178020,0.812,13.73,D,W,2,21,2021,39523605.243991256,0.23221616407059242,5285256,141335
California,2021-02-22,5503523,9178020,0.829,13.93,D,W,2,22,2021,39508420.67480259,0.2323054134597057,5426591,76932
California,2021-02-23,5569473,10168620,0.76,14.1,D,W,2,23,2021,39499808.5106383,0.2574346657215144,5503523,65950
California,2021-02-24,5649200,10702330,0.736,14.3,D,W,2,24,2021,39504895.1048951,0.27091149012249527,5569473,79727
California,2021-02-25,5746607,10956910,0.736,14.54,D,W,2,25,2021,39522744.15405777,0.27723049688276924,5649200,97407
California,2021-02-26,5871818,11297300,0.736,14.86,D,W,2,26,2021,39514253.0282638,0.2859044302803663,5746607,125211
California,2021-02-27,6004784,11587650,0.739,15.2,D,W,2,27,2021,39505157.89473684,0.2933199262454736,5871818,132966
California,2021-02-28,6151911,11587650,0.761,15.57,D,W,2,28,2021,39511310.21194605,0.2932742533173838,6004784,147127
California,2021-03-01,6304718,11587650,0.786,15.96,D,W,3,1,2021,39503245.614035085,0.29333412533280634,6151911,152807
California,2021-03-02,6531816,12528070,0.758,16.53,D,W,3,2,2021,39514918.33030853,0.3170465871971899,6304718,227098
California,2021-03-03,6672891,12776090,0.762,16.89,D,W,3,3,2021,39507939.60923623,0.32338031611785656,6531816,141075
California,2021-03-04,6751368,13233190,0.745,17.09,D,W,3,4,2021,39504786.42480983,0.33497687742691556,6672891,78477
California,2021-03-05,6880222,13609110,0.74,17.41,D,W,3,5,2021,39518793.79666858,0.3443705815015853,6751368,128854
California,2021-03-06,7087399,13885120,0.75,17.94,D,W,3,6,2021,39506125.9754738,0.3514675169268726,6880222,207177
California,2021-03-07,7218393,13885120,0.766,18.27,D,W,3,7,2021,39509540.22988506,0.35143714452787483,7087399,130994
California,2021-03-08,7318100,13885120,0.778,18.52,D,W,3,8,2021,39514578.8336933,0.35139233188942487,7218393,99707
California,2021-03-09,7400238,15047220,0.726,18.73,D,W,3,9,2021,39510080.08542445,0.3808450898471103,7318100,82138
California,2021-03-10,7497005,15301360,0.723,18.97,D,W,3,10,2021,39520321.560358465,0.38717701161997353,7400238,96767
California,2021-03-11,7600220,15725740,0.714,19.24,D,W,3,11,2021,39502182.952182956,0.3980979992684422,7497005,103215
California,2021-03-12,7738923,16057300,0.712,19.59,D,W,3,12,2021,39504456.355283305,0.40646806668059626,7600220,138703
California,2021-03-13,8025538,16376020,0.726,20.31,D,W,3,13,2021,39515204.332840964,0.41442326508204186,7738923,286615
Colorado,2021-01-12,187838,516750,0.434,3.26,D,W,1,12,2021,5761901.8404907975,0.08968392976926927,NA,187838
Colorado,2021-01-13,198227,530800,0.452,3.44,D,W,1,13,2021,5762412.790697674,0.09211419231487133,187838,10389
Colorado,2021-01-14,209300,531775,0.479,3.63,D,W,1,14,2021,5765840.220385675,0.09222853559483994,198227,11073
Colorado,2021-01-15,223761,531775,0.512,3.89,D,W,1,15,2021,5752210.796915167,0.09244706405495148,209300,14461
Colorado,2021-01-19,278639,531775,0.621,4.84,D,W,1,19,2021,5757004.132231405,0.09237009176748409,223761,54878
Colorado,2021-01-20,287174,631400,0.539,4.99,D,W,1,20,2021,5754989.97995992,0.10971348381120853,278639,8535
Colorado,2021-01-21,296816,657250,0.537,5.15,D,W,1,21,2021,5763417.475728155,0.11403824254757157,287174,9642
Colorado,2021-01-22,313217,671200,0.562,5.44,D,W,1,22,2021,5757665.44117647,0.11657502625974964,296816,16401
Colorado,2021-01-23,313211,692700,0.545,5.44,D,W,1,23,2021,5757555.147058823,0.12031148331316589,313217,-6
Colorado,2021-01-24,355124,692700,0.627,6.17,D,W,1,24,2021,5755656.401944894,0.12035117311136392,313211,41913
Colorado,2021-01-25,364889,692700,0.647,6.34,D,W,1,25,2021,5755347.003154574,0.12035764300924391,355124,9765
Colorado,2021-01-26,372266,726450,0.63,6.46,D,W,1,26,2021,5762631.578947368,0.12606219746095534,364889,7377
Colorado,2021-01-27,381679,775050,0.612,6.63,D,W,1,27,2021,5756847.662141779,0.13463097262359208,372266,9413
Colorado,2021-01-28,394156,806950,0.614,6.84,D,W,1,28,2021,5762514.619883041,0.14003435188098112,381679,12477
Colorado,2021-01-29,409939,813400,0.642,7.12,D,W,1,29,2021,5757570.224719101,0.14127487260299704,394156,15783
Colorado,2021-01-30,423054,813400,0.67,7.35,D,W,1,30,2021,5755836.734693877,0.14131742047114554,409939,13115
Colorado,2021-01-31,440576,813400,0.7,7.65,D,W,1,31,2021,5759163.39869281,0.14123579132771646,423054,17522
Colorado,2021-02-01,455422,813400,0.725,7.91,D,W,2,1,2021,5757547.408343868,0.14127543245605176,440576,14846
Colorado,2021-02-02,464938,871875,0.69,8.07,D,W,2,2,2021,5761313.5068153655,0.1513326776903587,455422,9516
Colorado,2021-02-03,472820,940800,0.656,8.21,D,W,2,3,2021,5759074.299634592,0.16335958715790366,464938,7882
Colorado,2021-02-04,485332,983225,0.65,8.43,D,W,2,4,2021,5757200.474495849,0.17078178957909224,472820,12512
Colorado,2021-02-05,495381,989075,0.669,8.6,D,W,2,5,2021,5760244.186046512,0.1717071304712938,485332,10049
Colorado,2021-02-06,512024,991075,0.701,8.89,D,W,2,6,2021,5759550.056242969,0.17207507362936114,495381,16643
Colorado,2021-02-07,528379,991075,0.736,9.18,D,W,2,7,2021,5755762.527233115,0.1721883061211744,512024,16355
Colorado,2021-02-08,539961,991075,0.759,9.38,D,W,2,8,2021,5756513.859275053,0.172165832347151,528379,11582
Colorado,2021-02-09,542165,1045000,0.725,9.41,D,W,2,9,2021,5761583.421891605,0.18137375153320484,539961,2204
Colorado,2021-02-10,557204,1110575,0.709,9.68,D,W,2,10,2021,5756239.6694214875,0.1929341138972441,542165,15039
Colorado,2021-02-11,570979,1162775,0.701,9.92,D,W,2,11,2021,5755836.693548387,0.20201667662033104,557204,13775
Colorado,2021-02-12,586187,1204800,0.701,10.18,D,W,2,12,2021,5758222.003929273,0.20923125214308744,570979,15208
Colorado,2021-02-13,609445,1210475,0.732,10.58,D,W,2,13,2021,5760349.716446125,0.21013915119493964,586187,23258
Colorado,2021-02-14,631243,1210475,0.766,10.96,D,W,2,14,2021,5759516.423357664,0.21016955435545426,609445,21798
Colorado,2021-02-16,686889,1224575,0.817,11.93,D,W,2,16,2021,5757661.357921207,0.2126861800087059,631243,55646
Colorado,2021-02-17,704742,1230425,0.832,12.24,D,W,2,17,2021,5757696.0784313725,0.21370092885055808,686889,17853
Colorado,2021-02-18,724699,1282300,0.821,12.58,D,W,2,18,2021,5760723.370429253,0.22259357333182464,704742,19957
Colorado,2021-02-19,780757,1332775,0.85,13.56,D,W,2,19,2021,5757794.9852507375,0.23147316002290086,724699,56058
Colorado,2021-02-20,800799,1348800,0.866,13.91,D,W,2,20,2021,5757002.156721783,0.23428860425649883,780757,20042
Colorado,2021-02-21,817009,1348800,0.891,14.19,D,W,2,21,2021,5757639.182522903,0.23426268254082883,800799,16210
Colorado,2021-02-22,831826,1348800,0.913,14.44,D,W,2,22,2021,5760567.867036011,0.23414358291277262,817009,14817
Colorado,2021-02-23,832798,1417245,0.87,14.46,D,W,2,23,2021,5759322.268326418,0.24607843318547837,831826,972
Colorado,2021-02-24,847375,1512970,0.838,14.71,D,W,2,24,2021,5760537.0496261045,0.2626439144416581,832798,14577
Colorado,2021-02-25,860120,1597960,0.81,14.94,D,W,2,25,2021,5757161.981258367,0.2775603683206994,847375,12745
Colorado,2021-02-26,876277,1658660,0.798,15.22,D,W,2,26,2021,5757404.730617608,0.28809161030130886,860120,16157
Colorado,2021-02-27,876943,1700660,0.779,15.23,D,W,2,27,2021,5757997.373604727,0.29535616111879565,876277,666
Colorado,2021-02-28,901520,1700660,0.806,15.65,D,W,2,28,2021,5760511.182108626,0.2952272717188748,876943,24577
Colorado,2021-03-01,925066,1700660,0.831,16.06,D,W,3,1,2021,5760062.266500623,0.295250280520525,901520,23546
Colorado,2021-03-02,935733,1747350,0.818,16.25,D,W,3,2,2021,5758356.923076923,0.30344593489809596,925066,10667
Colorado,2021-03-03,954209,1847780,0.791,16.57,D,W,3,3,2021,5758654.194327097,0.32087010916895564,935733,18476
Colorado,2021-03-04,972301,1933440,0.773,16.88,D,W,3,4,2021,5760077.01421801,0.33566217868746406,954209,18092
Colorado,2021-03-05,992266,2008930,0.761,17.23,D,W,3,5,2021,5758943.702843877,0.34883654080659826,972301,19965
Colorado,2021-03-06,1019833,2019460,0.782,17.71,D,W,3,6,2021,5758514.963297572,0.35069110923062896,992266,27567
Colorado,2021-03-07,1047214,2019460,0.805,18.18,D,W,3,7,2021,5760253.02530253,0.35058529393228127,1019833,27381
Colorado,2021-03-08,1047703,2019460,0.806,18.19,D,W,3,8,2021,5759774.601429356,0.35061441458123155,1047214,489
Colorado,2021-03-09,1061907,2119340,0.779,18.44,D,W,3,9,2021,5758714.750542299,0.3680230905342935,1047703,14204
Colorado,2021-03-10,1089653,2213800,0.765,18.92,D,W,3,10,2021,5759265.32769556,0.3843893055862738,1061907,27746
Colorado,2021-03-11,1133732,2298570,0.767,19.69,D,W,3,11,2021,5757907.567293041,0.39920230971693493,1089653,44079
Colorado,2021-03-12,1165790,2331020,0.78,20.24,D,W,3,12,2021,5759832.015810277,0.40470277494231377,1133732,32058
Colorado,2021-03-13,1199979,2345060,0.801,20.84,D,W,3,13,2021,5758056.621880998,0.40726588048624185,1165790,34189
Connecticut,2021-01-12,56350,250775,0.604,1.58,D,N,1,12,2021,3566455.6962025315,0.07031490683229814,NA,56350
Connecticut,2021-01-13,58920,315025,0.514,1.65,D,N,1,13,2021,3570909.0909090913,0.08821983197556008,56350,2570
Connecticut,2021-01-14,156366,328675,0.523,4.39,D,N,1,14,2021,3561867.881548975,0.09227602228105854,58920,97446
Connecticut,2021-01-15,166722,328775,0.565,4.68,D,N,1,15,2021,3562435.8974358975,0.09228937992586461,156366,10356
Connecticut,2021-01-19,201664,328775,0.698,5.66,D,N,1,19,2021,3562968.197879859,0.09227559207394477,166722,34942
Connecticut,2021-01-20,213145,430375,0.565,5.98,D,N,1,20,2021,3564297.658862876,0.12074608834361586,201664,11481
Connecticut,2021-01-21,230913,435075,0.608,6.48,D,N,1,21,2021,3563472.222222222,0.12209299606345247,213145,17768
Connecticut,2021-01-22,248753,477250,0.602,6.98,D,N,1,22,2021,3563796.561604584,0.13391617387528995,230913,17840
Connecticut,2021-01-23,264042,492850,0.622,7.41,D,N,1,23,2021,3563319.8380566803,0.1383120299043334,248753,15289
Connecticut,2021-01-24,275126,492850,0.653,7.72,D,N,1,24,2021,3563808.2901554406,0.13829307299201093,264042,11084
Connecticut,2021-01-25,282674,492850,0.672,7.93,D,N,1,25,2021,3564615.384615385,0.13826176089771255,275126,7548
Connecticut,2021-01-26,291257,515675,0.664,8.17,D,N,1,26,2021,3564957.160342717,0.14465110709785517,282674,8583
Connecticut,2021-01-27,302710,543975,0.664,8.49,D,N,1,27,2021,3565488.8103651353,0.1525667387929041,291257,11453
Connecticut,2021-01-28,315317,571775,0.667,8.84,D,N,1,28,2021,3566934.3891402716,0.1602987152611499,302710,12607
Connecticut,2021-01-29,329149,577625,0.698,9.23,D,N,1,29,2021,3566078.0065005417,0.1619776681685194,315317,13832
Connecticut,2021-01-30,340886,578600,0.728,9.56,D,N,1,30,2021,3565753.1380753135,0.1622658601409269,329149,11737
Connecticut,2021-01-31,349879,578600,0.755,9.81,D,N,1,31,2021,3566554.5361875636,0.16222939930661745,340886,8993
Connecticut,2021-02-01,357588,578600,0.776,10.03,D,N,2,1,2021,3565184.4466600204,0.16229174357081333,349879,7709
Connecticut,2021-02-02,361495,574650,0.794,10.14,D,N,2,2,2021,3565039.447731755,0.16119036224567423,357588,3907
Connecticut,2021-02-03,365975,608600,0.764,10.26,D,N,2,3,2021,3567007.797270955,0.17061919530022543,361495,4480
Connecticut,2021-02-04,375795,666175,0.723,10.54,D,N,2,4,2021,3565417.457305503,0.18684347849226304,365975,9820
Connecticut,2021-02-05,387627,668125,0.752,10.87,D,N,2,5,2021,3566025.7589696413,0.18735843349405484,375795,11832
Connecticut,2021-02-06,395554,740300,0.702,11.09,D,N,2,6,2021,3566762.849413886,0.20755515049778286,387627,7927
Connecticut,2021-02-07,402227,740300,0.721,11.28,D,N,2,7,2021,3565842.1985815605,0.2076087383492406,395554,6673
Connecticut,2021-02-08,406697,740300,0.733,11.41,D,N,2,8,2021,3564390.885188431,0.20769327041999328,402227,4470
Connecticut,2021-02-09,412601,800225,0.693,11.57,D,N,2,9,2021,3566127.917026793,0.22439604484720108,406697,5904
Connecticut,2021-02-10,423296,801325,0.717,11.87,D,N,2,10,2021,3566099.410278012,0.2247062989019504,412601,10695
Connecticut,2021-02-11,437058,812325,0.739,12.26,D,N,2,11,2021,3564910.277324633,0.22786688494433233,423296,13762
Connecticut,2021-02-12,450204,814525,0.769,12.63,D,N,2,12,2021,3564560.5700712586,0.22850642708638752,437058,13146
Connecticut,2021-02-13,462710,847200,0.773,12.98,D,N,2,13,2021,3564791.9876733436,0.23765762572669707,450204,12506
Connecticut,2021-02-14,473106,854725,0.789,13.27,D,N,2,14,2021,3565229.8417483047,0.23973910180805147,462710,10396
Connecticut,2021-02-16,494373,914075,0.778,13.87,D,N,2,16,2021,3564333.093006489,0.256450498914787,473106,21267
Connecticut,2021-02-17,509165,916075,0.806,14.28,D,N,2,17,2021,3565581.2324929973,0.2569216462247012,494373,14792
Connecticut,2021-02-18,525133,922075,0.832,14.73,D,N,2,18,2021,3565057.7053632042,0.25864237726442635,509165,15968
Connecticut,2021-02-19,558539,958925,0.858,15.67,D,N,2,19,2021,3564384.1735800896,0.26902964251377254,525133,33406
Connecticut,2021-02-20,572145,984275,0.861,16.05,D,N,2,20,2021,3564766.355140187,0.2761120651233516,558539,13606
Connecticut,2021-02-21,579380,984275,0.874,16.25,D,N,2,21,2021,3565415.3846153845,0.27606180313438505,572145,7235
Connecticut,2021-02-22,595390,984275,0.897,16.7,D,N,2,22,2021,3565209.5808383236,0.2760777389610171,579380,16010
Connecticut,2021-02-23,602697,1025755,0.87,16.9,D,N,2,23,2021,3566254.4378698226,0.2876281033421437,595390,7307
Connecticut,2021-02-24,618330,1099225,0.83,17.34,D,N,2,24,2021,3565916.9550173013,0.3082587210712726,602697,15633
Connecticut,2021-02-25,629625,1113035,0.832,17.66,D,N,2,25,2021,3565260.475651189,0.31218897121302364,618330,11295
Connecticut,2021-02-26,652910,1190995,0.801,18.31,D,N,2,26,2021,3565865.6471873294,0.3339988428726777,629625,23285
Connecticut,2021-02-27,674181,1198495,0.818,18.91,D,N,2,27,2021,3565208.88418826,0.3361640338425438,652910,21271
Connecticut,2021-02-28,693595,1198495,0.838,19.45,D,N,2,28,2021,3566041.1311053988,0.3360855794808209,674181,19414
Connecticut,2021-03-01,715456,1198495,0.861,20.07,D,N,3,1,2021,3564803.188839063,0.33620229126598983,693595,21861
Connecticut,2021-03-02,722628,1281935,0.811,20.27,D,N,3,2,2021,3565012.33349778,0.3595878162761476,715456,7172
Connecticut,2021-03-03,740054,1309225,0.811,20.76,D,N,3,3,2021,3564807.3217726396,0.3672638888513541,722628,17426
Connecticut,2021-03-04,763026,1345595,0.808,21.4,D,N,3,4,2021,3565542.0560747664,0.3773886210954804,740054,22972
Connecticut,2021-03-05,793790,1421045,0.789,22.26,D,N,3,5,2021,3565992.812219227,0.39849912067423376,763026,30764
Connecticut,2021-03-06,826089,1434565,0.807,23.17,D,N,3,6,2021,3565338.8001726368,0.4023642858093983,793790,32299
Connecticut,2021-03-07,860174,1434565,0.833,24.13,D,N,3,7,2021,3564749.2747617075,0.4024308273674861,826089,34085
Connecticut,2021-03-08,883688,1434565,0.857,24.79,D,N,3,8,2021,3564695.4417103673,0.4024369047672934,860174,23514
Connecticut,2021-03-09,897576,1525915,0.816,25.18,D,N,3,9,2021,3564638.602065131,0.4280700430938439,883688,13888
Connecticut,2021-03-10,920595,1558445,0.817,25.82,D,N,3,10,2021,3565433.7722695586,0.4370982886068249,897576,23019
Connecticut,2021-03-11,948575,1604885,0.813,26.61,D,N,3,11,2021,3564731.3040210446,0.45021205334317266,920595,27980
Connecticut,2021-03-12,984384,1642625,0.819,27.61,D,N,3,12,2021,3565316.914161536,0.4607234194176256,948575,35809
Connecticut,2021-03-13,933227,1659085,0.851,26.18,D,N,3,13,2021,3564656.2261268143,0.4654263678611956,984384,-51157
Delaware,2021-01-12,15911,88325,0.299,1.63,D,S,1,12,2021,976134.9693251534,0.09048441329897555,NA,15911
Delaware,2021-01-13,16647,91250,0.311,1.71,D,S,1,13,2021,973508.7719298246,0.09373310506397549,15911,736
Delaware,2021-01-14,25649,91250,0.341,2.63,D,S,1,14,2021,975247.1482889734,0.0935660259659246,16647,9002
Delaware,2021-01-15,25649,91250,0.341,2.63,D,S,1,15,2021,975247.1482889734,0.0935660259659246,25649,0
Delaware,2021-01-19,35679,91250,0.466,3.66,D,S,1,19,2021,974836.0655737704,0.09360548221642984,25649,10030
Delaware,2021-01-20,38610,100375,0.455,3.97,D,S,1,20,2021,972544.080604534,0.10320868945868945,35679,2931
Delaware,2021-01-21,41900,106600,0.463,4.3,D,S,1,21,2021,974418.6046511629,0.10939856801909308,38610,3290
Delaware,2021-01-22,45292,116325,0.466,4.65,D,S,1,22,2021,974021.505376344,0.11942754791133094,41900,3392
